OBSV, type, regiid, townid, quartid, price (Euro), area, euro/sq.m., constr., year, floor, TEC,published or renewed, valid_date, seller,MEDIAN_SQ,type_new,House_story,BIG_PROPERTY
45989,3-room,Sofia, city_Sofia,Levsky_H,79500,93,854.83,Panel,0,5,YES,6/28/2019,6/30/2019,Agency,906.73,3,0,0
45990,3-room,Sofia, city_Sofia,Manastyrsky_lyvady,170000,110,1545.45,Brick,0,3,NO,6/21/2019,6/30/2019,Agency,928.57,3,0,0
45991,3-room,Sofia, city_Sofia,Lozenets,169000,123,1373.98,Brick,0,5,NO,6/27/2019,6/30/2019,Agency,906.73,3,0,0
45992,3-room,Sofia, city_Sofia,Drahalevtsy,80289,72,1115.12,Brick,0,5,NO,6/23/2019,6/30/2019,Agency,906.73,3,0,0
45993,3-room,Sofia, city_Sofia,Lozenets,120000,70,1714.28,Brick,0,1,NO,6/21/2019,6/30/2019,Agency,"1,470.00",3,0,0
45994,3-room,Sofia, city_Sofia,Vytosha,95971,79,1214.82,Brick,0,1,NO,6/6/2019,6/30/2019,Agency,"1,289.15",3,0,0
45995,3-room,Sofia, city_Sofia,Khypodruma,125000,85,1470.58,Brick,0,2,YES,6/28/2019,6/30/2019,Agency,934.77,3,0,0
45996,3-room,Sofia, city_Sofia,Khadzhy_Dymytr,105947,103,1028.61,Brick,0,6,YES,6/21/2019,6/30/2019,Agency,"1,183.52",3,0,0
45997,3-room,Sofia, city_Sofia,Reduta,162266,134,1210.94,Brick,0,5,NO,6/6/2019,6/30/2019,Agency,"1,073.17",3,0,0
45998,3-room,Sofia, city_Sofia,Malynova_dolyna,110000,150,733.33,Brick,0,6,NO,6/6/2019,6/30/2019,Agency,858.97,3,0,0
45999,3-room,Sofia, city_Sofia,Knyazhevo,130000,110,1181.81,Brick,0,1,NO,6/22/2019,6/30/2019,Agency,"1,036.58",3,0,0
46000,3-room,Sofia, city_Sofia,Sukhata_reka,214625,186,1153.89,Brick,0,7,YES,9/30/2019,9/30/2019,Agency,804.12,3,0,0
46001,3-room,Sofia, city_Sofia,Lozenets,165000,79,2088.6,Brick,0,5,NO,6/26/2019,6/30/2019,Agency,"1,582.21",3,0,0
46002,3-room,Sofia, city_Sofia,Lozenets,185000,140,1321.42,Brick,0,5,YES,6/29/2019,6/30/2019,Agency,998.87,3,0,0
46003,3-room,Sofia, city_Sofia,Druzhba_1,110000,89,1235.95,EPK,0,11,NO,6/22/2019,6/30/2019,Agency,"1,470.00",3,0,0
46004,3-room,Sofia, city_Sofia,Boyana,224900,186,1209.13,Brick,0,3,NO,6/25/2019,6/30/2019,Agency,"1,470.00",3,0,0
46005,3-room,Sofia, city_Sofia,Mladost_1,106900,77,1388.31,Brick,0,2,YES,6/29/2019,6/30/2019,Agency,926.47,3,0,0
46006,3-room,Sofia, city_Sofia,Sukhata_reka,203860,148,1377.43,Brick,0,7,YES,9/30/2019,9/30/2019,Agency,892.85,3,0,0
46007,3-room,Sofia, city_Sofia,m_t_Hrdova_hlava,163000,110,1481.81,Brick,0,2,NO,6/18/2019,6/30/2019,Agency,"1,470.00",3,0,0
46008,3-room,Sofia, city_Sofia,Krasno_selo,157990,125,1263.92,Brick,0,10,YES,6/22/2019,6/30/2019,Agency,"1,094.98",3,0,0
46009,3-room,Sofia, city_Sofia,Yzhrev,250000,125,2000,Brick,0,15,YES,8/30/2019,8/31/2019,Agency,"1,000.00",3,0,0
46010,3-room,Sofia, city_Sofia,Malynova_dolyna,90000,82,1097.56,Brick,0,2,YES,6/6/2019,6/30/2019,Agency,"1,000.00",3,0,0
46011,3-room,Sofia, city_Sofia,Yztok,152000,97,1567.01,Brick,0,3,YES,6/22/2019,6/30/2019,Agency,"1,208.33",3,0,0
46012,3-room,Sofia, city_Sofia,Vytosha,100529,79,1272.51,Brick,0,5,NO,6/6/2019,6/30/2019,Agency,"1,000.00",3,0,0
46013,3-room,Sofia, city_Sofia,Sukhata_reka,182482,158,1154.94,Brick,0,7,YES,9/30/2019,9/30/2019,Agency,"1,183.52",3,0,0
46014,3-room,Sofia, city_Sofia,Sukhata_reka,216994,162,1339.46,Brick,0,7,YES,9/30/2019,9/30/2019,Agency,946.75,3,0,0
46015,3-room,Sofia, city_Sofia,Yztok,139000,85,1635.29,Brick,0,1,YES,6/25/2019,6/30/2019,Agency,"1,204.54",3,0,0
46016,3-room,Sofia, city_Sofia,Tsentr,145000,63,2301.58,Brick,0,1,NO,6/28/2019,6/30/2019,Agency,891.73,3,0,0
46017,3-room,Sofia, city_Sofia,Malynova_dolyna,150000,242,619.83,Brick,0,6,NO,6/6/2019,6/30/2019,Agency,"1,582.21",3,0,0
46018,3-room,Sofia, city_Sofia,Slatyna,86594,87,995.33,Brick,0,4,YES,6/28/2019,6/30/2019,Agency,"1,130.17",3,0,0
46019,3-room,Sofia, city_Sofia,Hotse_Delchev,82900,83,998.79,EPK,0,15,YES,6/30/2019,6/30/2019,Agency,"1,000.00",3,0,0
46020,3-room,Sofia, city_Sofia,Krasna_polyana_2,80000,87,919.54,Panel,0,5,YES,6/25/2019,6/30/2019,Agency,998.87,3,0,0
46021,3-room,Sofia, city_Sofia,Druzhba_2,105790,108,979.53,Brick,0,3,NO,6/28/2019,6/30/2019,Agency,876.98,3,0,0
46022,3-room,Sofia, city_Sofia,Khadzhy_Dymytr,99446,103,965.49,Brick,0,2,YES,6/6/2019,6/30/2019,Agency,998.87,3,0,0
46023,3-room,Sofia, city_Sofia,Hotse_Delchev,134800,82,1643.9,Brick,0,4,YES,6/6/2019,6/30/2019,Agency,998.87,3,0,0
46024,3-room,Sofia, city_Sofia,Lyulyn_10,73389,86,853.36,Brick,0,5,YES,6/8/2019,6/30/2019,Agency,"1,094.98",3,0,0
46025,3-room,Sofia, city_Sofia,Vytosha,139000,130,1069.23,Brick,0,1,NO,9/30/2019,9/30/2019,Agency,"1,155.17",3,0,0
46026,3-room,Sofia, city_Sofia,Reduta,142900,120,1190.83,Brick,0,4,NO,6/20/2019,6/30/2019,Agency,"1,264.12",3,0,0
46027,3-room,Sofia, city_Sofia,Lyulyn_10,97002,114,850.89,Brick,0,7,YES,6/8/2019,6/30/2019,Agency,"1,204.96",3,0,0
46028,3-room,Sofia, city_Sofia,Slatyna,92899,93,998.91,Brick,0,4,YES,6/11/2019,6/30/2019,Agency,"1,023.89",3,0,0
46029,3-room,Sofia, city_Sofia,Manastyrsky_lyvady,94640,94,1006.8,Brick,0,3,NO,6/6/2019,6/30/2019,Agency,"1,470.00",3,0,0
46030,3-room,Sofia, city_Sofia,Sukhata_reka,224076,177,1265.96,Brick,0,7,YES,9/30/2019,9/30/2019,Agency,"1,470.00",3,0,0
46031,3-room,Sofia, city_Sofia,Vytosha,92400,84,1100,Brick,0,1,NO,6/26/2019,6/30/2019,Agency,"1,094.98",3,0,0
46032,3-room,Sofia, city_Sofia,Symeonovo,118913,95,1251.71,Brick,0,2,NO,6/26/2019,6/30/2019,Agency,"1,036.84",3,0,0
46033,3-room,Sofia, city_Sofia,Khadzhy_Dymytr,105947,103,1028.61,Brick,0,4,YES,6/6/2019,6/30/2019,Agency,"1,036.84",3,0,0
46034,3-room,Sofia, city_Sofia,Nadezhda_1,93590,89,1051.57,Brick,0,4,NO,6/6/2019,6/30/2019,Agency,916.18,3,0,0
46035,3-room,Sofia, city_Sofia,Druzhba_2,88700,90,985.55,Panel,0,8,YES,6/29/2019,6/30/2019,Agency,964.69,3,0,0
46036,3-room,Sofia, city_Sofia,Lyulyn_10,73389,86,853.36,Brick,0,6,YES,6/8/2019,6/30/2019,Agency,886.11,3,0,0
46037,3-room,Sofia, city_Sofia,Sukhata_reka,119000,105,1133.33,Brick,0,5,NO,6/15/2019,6/30/2019,Agency,"1,073.17",3,0,0
46038,3-room,Sofia, city_Sofia,Lyulyn_2,79900,65,1229.23,Panel,0,2,YES,6/12/2019,6/30/2019,Agency,"1,582.21",3,0,0
46039,3-room,Sofia, city_Sofia,Mladost_4,84800,92,921.73,Panel,0,1,YES,6/25/2019,6/30/2019,Agency,"1,105.68",3,0,0
46040,3-room,Sofia, city_Sofia,Manastyrsky_lyvady,128000,128,1000,Brick,0,4,NO,6/25/2019,6/30/2019,Agency,"1,582.21",3,0,0
46041,3-room,Sofia, city_Sofia,Lozenets,145000,88,1647.72,Brick,0,7,YES,6/25/2019,6/30/2019,Agency,998.87,3,0,0
46042,3-room,Sofia, city_Sofia,Ovcha_kupel_2,149000,185,805.4,Brick,0,2,NO,6/25/2019,6/30/2019,Agency,"1,262.71",3,0,0
46043,3-room,Sofia, city_Sofia,Zapaden_park,73000,78,935.89,Brick,0,4,YES,6/18/2019,6/30/2019,Agency,996.51,3,0,0
46044,3-room,Sofia, city_Sofia,Levsky_H,87000,90,966.66,Panel,0,7,YES,6/27/2019,6/30/2019,Agency,"1,172.87",3,0,0
46045,3-room,Sofia, city_Sofia,Drvenytsa,110000,83,1325.3,Brick,0,3,YES,6/25/2019,6/30/2019,Agency,906.73,3,0,0
46046,3-room,Sofia, city_Sofia,Sukhata_reka,109764,91,1206.19,Brick,0,4,YES,6/27/2019,6/30/2019,Agency,964.69,3,0,0
46047,3-room,Sofia, city_Sofia,Nadezhda_1,107280,100,1072.8,Brick,0,4,NO,6/6/2019,6/30/2019,Agency,"1,000.00",3,0,0
46048,3-room,Sofia, city_Sofia,Polyhona,220000,120,1833.33,Brick,0,10,YES,6/27/2019,6/30/2019,Agency,"1,582.21",3,0,0
46049,3-room,Sofia, city_Sofia,Reduta,118889,98,1213.15,Brick,0,1,NO,6/6/2019,6/30/2019,Agency,"1,582.21",3,0,0
46050,3-room,Sofia, city_Sofia,Tolstoy,68750,82,838.41,Panel,0,4,YES,6/8/2019,6/30/2019,Agency,"1,000.00",3,0,0
46051,3-room,Sofia, city_Sofia,Drahalevtsy,153000,97,1577.31,Brick,0,2,NO,6/6/2019,6/30/2019,Agency,"1,155.17",3,0,0
46052,3-room,Sofia, city_Sofia,Vrazhdebna,126800,96,1320.83,Brick,0,2,NO,6/6/2019,6/30/2019,Agency,"1,221.76",3,0,0
46053,3-room,Sofia, city_Sofia,Vytosha,96338,79,1219.46,Brick,0,4,NO,6/8/2019,6/30/2019,Agency,"1,000.00",3,0,0
46054,3-room,Sofia, city_Sofia,Yzhrev,195046,118,1652.93,Brick,0,3,YES,6/6/2019,6/30/2019,Agency,755.31,3,0,0
46055,3-room,Sofia, city_Sofia,Lozenets,173000,112,1544.64,Brick,0,2,YES,6/27/2019,6/30/2019,Agency,"1,208.33",3,0,0
46056,3-room,Sofia, city_Sofia,Slatyna,96503,92,1048.94,Brick,0,5,YES,6/11/2019,6/30/2019,Agency,"1,600.00",3,0,0
46057,3-room,Sofia, city_Sofia,Studentsky_hrad,111010,111,1000.09,Brick,0,2,YES,6/6/2019,6/30/2019,Agency,906.73,3,0,0
46058,3-room,Sofia, city_Sofia,Slatyna,120780,109,1108.07,Brick,0,6,YES,6/11/2019,6/30/2019,Agency,"1,595.48",3,0,0
46059,3-room,Sofia, city_Sofia,Manastyrsky_lyvady,82000,93,881.72,Brick,0,1,NO,6/25/2019,6/30/2019,Agency,998.87,3,0,0
46060,3-room,Sofia, city_Sofia,Manastyrsky_lyvady,109790,109,1007.24,Brick,0,4,NO,6/6/2019,6/30/2019,Agency,"1,000.00",3,0,0
46061,3-room,Sofia, city_Sofia,Drahalevtsy,139900,100,1399,Brick,0,2,NO,6/25/2019,6/30/2019,Agency,"1,000.00",3,0,0
46062,3-room,Sofia, city_Sofia,Sukhata_reka,150754,131,1150.79,Brick,0,7,YES,9/30/2019,9/30/2019,Agency,"1,595.48",3,0,0
46063,3-room,Sofia, city_Sofia,Bkston,152000,146,1041.09,Brick,0,4,NO,10/31/2019,10/31/2019,Agency,"1,470.00",3,0,0
46064,3-room,Sofia, city_Sofia,Slatyna,104188,112,930.25,Brick,0,4,YES,6/11/2019,6/30/2019,Agency,906.73,3,0,0
46065,3-room,Sofia, city_Sofia,Slatyna,90954,87,1045.44,Brick,0,5,YES,6/11/2019,6/30/2019,Agency,"1,096.16",3,0,0
46066,3-room,Sofia, city_Sofia,Drahalevtsy,123200,112,1100,Brick,0,3,NO,6/6/2019,6/30/2019,Agency,"1,289.15",3,0,0
46067,3-room,Sofia, city_Sofia,Dyanabad,152600,109,1400,Brick,0,4,YES,6/6/2019,6/30/2019,Agency,918.47,3,0,0
46068,3-room,Sofia, city_Sofia,Tsentr,137500,145,948.27,Brick,0,6,NO,6/26/2019,6/30/2019,Agency,"1,000.00",3,0,0
46069,3-room,Sofia, city_Sofia,Mladost_4,120000,86,1395.34,Panel,0,2,YES,6/25/2019,6/30/2019,Agency,996.51,3,0,0
46070,3-room,Sofia, city_Sofia,Drvenytsa,128700,130,990,Brick,0,6,YES,6/6/2019,6/30/2019,Agency,"1,289.15",3,0,0
46071,3-room,Sofia, city_Sofia,Levsky,110000,87,1264.36,Brick,0,3,NO,6/21/2019,6/30/2019,Agency,891.73,3,0,0
46072,3-room,Sofia, city_Sofia,Studentsky_hrad,118104,112,1054.5,Brick,0,4,YES,6/6/2019,6/30/2019,Agency,998.87,3,0,0
46073,3-room,Sofia, city_Sofia,Lyulyn_10,71876,84,855.66,Brick,0,4,YES,6/8/2019,6/30/2019,Agency,"1,172.87",3,0,0
46074,3-room,Sofia, city_Sofia,Zona_B_18,105000,87,1206.89,Brick,0,4,NO,6/25/2019,6/30/2019,Agency,891.73,3,0,0
46075,3-room,Sofia, city_Sofia,Levsky_H,93800,103,910.67,Brick,0,2,NO,6/12/2019,6/30/2019,Agency,"1,096.16",3,0,0
46076,3-room,Sofia, city_Sofia,Krstova_vada,88000,86,1023.25,Brick,0,1,NO,6/6/2019,6/30/2019,Agency,"1,073.17",3,0,0
46077,3-room,Sofia, city_Sofia,Sveta_Troytsa,110000,68,1617.64,Brick,0,1,YES,6/26/2019,6/30/2019,Agency,"1,000.00",3,0,0
46078,3-room,Sofia, city_Sofia,Yzhrev,171440,107,1602.24,Brick,0,2,YES,6/6/2019,6/30/2019,Agency,998.87,3,0,0
46079,3-room,Sofia, city_Sofia,Tolstoy,80000,88,909.09,Panel,0,1,YES,6/6/2019,6/30/2019,Agency,"1,000.00",3,0,0
46080,3-room,Sofia, city_Sofia,Krasna_polyana_1,99000,87,1137.93,Panel,0,4,YES,6/6/2019,6/30/2019,Agency,996.51,3,0,0
46081,3-room,Sofia, city_Sofia,Slatyna,109789,112,980.25,Brick,0,5,YES,6/11/2019,6/30/2019,Agency,950,3,0,0
46082,3-room,Sofia, city_Sofia,Dyanabad,90500,80,1131.25,Panel,0,5,YES,6/29/2019,6/30/2019,Agency,"1,000.00",3,0,0
46083,3-room,Sofia, city_Sofia,Manastyrsky_lyvady,114000,97,1175.25,Brick,0,3,NO,6/27/2019,6/30/2019,Agency,891.73,3,0,0
46084,3-room,Sofia, city_Sofia,Obelya_2,89000,104,855.76,Brick,0,6,NO,6/13/2019,6/30/2019,Agency,"1,000.00",3,0,0
46085,3-room,Sofia, city_Sofia,Obelya_2,89000,104,855.76,Brick,0,4,NO,6/13/2019,6/30/2019,Agency,723.57,3,0,0
46086,3-room,Sofia, city_Sofia,Obelya_2,85000,95,894.73,Brick,0,4,NO,6/13/2019,6/30/2019,Agency,"1,130.17",3,0,0
46087,3-room,Sofia, city_Sofia,Obelya_2,88000,104,846.15,Brick,0,3,NO,6/13/2019,6/30/2019,Agency,"1,073.17",3,0,0
46088,3-room,Sofia, city_Sofia,Obelya_2,81000,95,852.63,Brick,0,2,NO,6/13/2019,6/30/2019,Agency,"1,582.21",3,0,0
46089,3-room,Sofia, city_Sofia,Slatyna,86594,87,995.33,Brick,0,4,YES,6/28/2019,6/30/2019,Agency,899.99,3,0,0
46090,3-room,Sofia, city_Sofia,Obelya_2,91000,105,866.66,Brick,0,4,NO,6/13/2019,6/30/2019,Agency,"1,053.69",3,0,0
46091,3-room,Sofia, city_Sofia,Slatyna,92899,93,998.91,Brick,0,4,YES,6/11/2019,6/30/2019,Agency,886.11,3,0,0
46092,3-room,Sofia, city_Sofia,Obelya_2,87000,104,836.53,Brick,0,2,NO,6/13/2019,6/30/2019,Agency,"1,115.45",3,0,0
46093,3-room,Sofia, city_Sofia,Obelya_2,86000,104,826.92,Brick,0,2,NO,6/13/2019,6/30/2019,Agency,"1,000.00",3,0,0
46094,3-room,Sofia, city_Sofia,Slatyna,120780,109,1108.07,Brick,0,6,YES,6/11/2019,6/30/2019,Agency,950,3,0,0
46095,3-room,Sofia, city_Sofia,Slatyna,96503,92,1048.94,Brick,0,5,YES,6/11/2019,6/30/2019,Agency,"1,051.08",3,0,0
46096,3-room,Sofia, city_Sofia,Fondovy_zhylyshcha,76800,85,903.52,Panel,1980,6,YES,6/6/2019,6/30/2019,Agency,"1,172.87",3,0,0
46097,3-room,Sofia, city_Sofia,Razsadnyka,105390,117,900.76,Brick,2021,4,YES,6/19/2019,6/30/2019,Agency,928.57,3,0,0
46098,3-room,Sofia, city_Sofia,Tsentr,150000,116,1293.1,Brick,2020,4,YES,6/28/2019,6/30/2019,Agency,"1,105.68",3,0,0
46099,3-room,Sofia, city_Sofia,Ovcha_kupel_1,80000,69,1159.42,Panel,1988,4,YES,6/19/2019,6/30/2019,Agency,804.12,3,0,0
46100,3-room,Sofia, city_Sofia,Serdyka,92000,92,1000,Brick,0,3,NO,6/26/2019,6/30/2019,Agency,998.87,3,0,0
46101,3-room,Sofia, city_Sofia,Druzhba_2,126000,104,1211.53,Brick,2008,3,YES,7/29/2019,7/31/2019,Agency,"1,600.00",3,0,0
46102,3-room,Sofia, city_Sofia,Ovcha_kupel,105400,109,966.97,Brick,2020,3,NO,6/6/2019,6/30/2019,Agency,"1,582.21",3,0,0
46103,3-room,Sofia, city_Sofia,Vytosha,102750,102,1007.35,Brick,2019,3,NO,6/19/2019,6/30/2019,Agency,"1,096.16",3,0,0
46104,3-room,Sofia, city_Sofia,Vytosha,104100,104,1000.96,Brick,2019,3,NO,6/19/2019,6/30/2019,Agency,"1,036.84",3,0,0
46105,3-room,Sofia, city_Sofia,Lyulyn_3,77950,99,787.37,EPK,1997,5,YES,6/6/2019,6/30/2019,Agency,"1,096.16",3,0,0
46106,3-room,Sofia, city_Sofia,Tsentr,149900,131,1144.27,Brick,2021,4,NO,6/27/2019,6/30/2019,Agency,"1,073.17",3,0,0
46107,3-room,Sofia, city_Sofia,Boyana,139990,99,1414.04,Brick,0,2,NO,6/28/2019,6/30/2019,Agency,"1,073.17",3,0,0
46108,3-room,Sofia, city_Sofia,Reduta,95000,79,1202.53,Brick,2019,4,NO,6/27/2019,6/30/2019,Agency,"1,105.68",3,0,0
46109,3-room,Sofia, city_Sofia,Drahalevtsy,159000,110,1445.45,Brick,0,4,NO,6/19/2019,6/30/2019,Agency,"1,000.00",3,0,0
46110,3-room,Sofia, city_Sofia,Mladost_4,145700,132,1103.78,Brick,2019,4,NO,6/6/2019,6/30/2019,Agency,"1,094.98",3,0,0
46111,3-room,Sofia, city_Sofia,Ovcha_kupel,141000,118,1194.91,Brick,2008,5,NO,6/6/2019,6/30/2019,Agency,"1,096.16",3,0,0
46112,3-room,Sofia, city_Sofia,Musahenytsa,130000,78,1666.66,Panel,0,7,NO,6/6/2019,6/30/2019,Agency,"1,096.16",3,0,0
46113,3-room,Sofia, city_Sofia,Tsentr,143500,115,1247.82,Brick,2010,4,YES,6/14/2019,6/30/2019,Agency,"1,105.68",3,0,0
46114,3-room,Sofia, city_Sofia,Zona_B_5,143500,115,1247.82,Brick,2010,4,YES,6/22/2019,6/30/2019,Agency,"1,218.00",3,0,0
46115,3-room,Sofia, city_Sofia,Lozenets,125000,68,1838.23,EPK,0,4,YES,7/19/2019,7/31/2019,Agency,"1,470.00",3,0,0
46116,3-room,Sofia, city_Sofia,Vytosha,71400,86,830.23,Brick,2020,4,NO,6/25/2019,6/30/2019,Agency,"1,130.17",3,0,0
46117,3-room,Sofia, city_Sofia,Manastyrsky_lyvady,117348,107,1096.71,Brick,2018,4,NO,6/26/2019,6/30/2019,Agency,"1,115.45",3,0,0
46118,3-room,Sofia, city_Sofia,Manastyrsky_lyvady,117999,140,842.85,Brick,0,3,NO,6/6/2019,6/30/2019,Agency,808.61,3,0,0
46119,3-room,Sofia, city_Sofia,Drahalevtsy,156000,142,1098.59,Brick,2015,0,NO,6/6/2019,6/30/2019,Agency,"1,036.84",3,0,0
46120,3-room,Sofia, city_Sofia,Bkston,101449,102,994.59,Brick,0,2,NO,6/10/2019,6/30/2019,Agency,891.73,3,0,0
46121,3-room,Sofia, city_Sofia,Bkston,111997,103,1087.34,Brick,0,3,NO,6/10/2019,6/30/2019,Agency,"1,083.83",3,0,0
46122,3-room,Sofia, city_Sofia,Zona_B_18,149900,136,1102.2,Brick,2021,7,YES,6/24/2019,6/30/2019,Agency,886.11,3,0,0
46123,3-room,Sofia, city_Sofia,Strelbyshche,165000,125,1320,Brick,1997,3,NO,6/24/2019,6/30/2019,Agency,"1,183.52",3,0,0
46124,3-room,Sofia, city_Sofia,Zona_B_18,149900,130,1153.07,Brick,2021,4,YES,6/24/2019,6/30/2019,Agency,"1,041.01",3,0,0
46125,3-room,Sofia, city_Sofia,Manastyrsky_lyvady,125000,127,984.25,Brick,2019,5,NO,6/21/2019,6/30/2019,Agency,"1,600.00",3,0,0
46126,3-room,Sofia, city_Sofia,Mladost_2,95000,84,1130.95,Panel,0,3,YES,6/21/2019,6/30/2019,Agency,928.57,3,0,0
46127,3-room,Sofia, city_Sofia,Manastyrsky_lyvady,107450,97,1107.73,Brick,2019,2,NO,6/6/2019,6/30/2019,Agency,943.18,3,0,0
46128,3-room,Sofia, city_Sofia,Druzhba_2,206000,130,1584.61,EPK,1988,13,NO,6/6/2019,6/30/2019,Agency,"1,096.16",3,0,0
46129,3-room,Sofia, city_Sofia,Tsentr,149900,80,1873.75,Brick,0,1,YES,6/6/2019,6/30/2019,Agency,"1,218.00",3,0,0
46130,3-room,Sofia, city_Sofia,Manastyrsky_lyvady,122200,106,1152.83,Brick,2019,3,NO,6/6/2019,6/30/2019,Agency,"1,073.17",3,0,0
46131,3-room,Sofia, city_Sofia,Druzhba_2,88145,98,899.43,Brick,2020,2,YES,6/6/2019,6/30/2019,Agency,833.58,3,0,0
46132,3-room,Sofia, city_Sofia,Belyte_brezy,168700,121,1394.21,Brick,2019,6,YES,6/13/2019,6/30/2019,Agency,833.58,3,0,0
46133,3-room,Sofia, city_Sofia,Druzhba_2,93775,105,893.09,Brick,2020,3,YES,6/6/2019,6/30/2019,Agency,833.58,3,0,0
46134,3-room,Sofia, city_Sofia,Druzhba_2,92000,92,1000,Brick,2020,5,YES,6/6/2019,6/30/2019,Agency,833.58,3,0,0
46135,3-room,Sofia, city_Sofia,Ovcha_kupel,83905,92,912.01,Brick,0,2,NO,6/7/2019,6/30/2019,Agency,833.58,3,0,0
46136,3-room,Sofia, city_Sofia,Ovcha_kupel,91060,93,979.13,Brick,0,3,NO,7/31/2019,7/31/2019,Agency,"1,096.16",3,0,0
46137,3-room,Sofia, city_Sofia,Mladost_3,81170,83,977.95,Panel,1983,1,YES,6/28/2019,6/30/2019,Agency,833.58,3,0,0
46138,3-room,Sofia, city_Sofia,Mladost_1,137999,130,1061.53,EPK,1976,11,YES,6/13/2019,6/30/2019,Agency,"1,096.16",3,0,0
46139,3-room,Sofia, city_Sofia,Slatyna,107425,85,1263.82,Brick,0,7,YES,6/11/2019,6/30/2019,Agency,833.58,3,0,0
46140,3-room,Sofia, city_Sofia,Slatyna,87636,73,1200.49,Brick,0,7,YES,6/11/2019,6/30/2019,Agency,833.58,3,0,0
46141,3-room,Sofia, city_Sofia,Mladost_1,175000,250,700,Brick,0,5,NO,6/27/2019,6/30/2019,Agency,"1,096.16",3,0,0
46142,3-room,Sofia, city_Sofia,Slatyna,102292,87,1175.77,Brick,0,6,YES,6/11/2019,6/30/2019,Agency,"1,096.16",3,0,0
46143,3-room,Sofia, city_Sofia,Slatyna,98586,112,880.23,Brick,0,3,YES,6/11/2019,6/30/2019,Agency,"1,000.00",3,0,0
46144,3-room,Sofia, city_Sofia,Lozenets,180000,140,1285.71,Brick,0,2,NO,10/24/2019,10/31/2019,Agency,"1,036.58",3,0,0
46145,3-room,Sofia, city_Sofia,Slatyna,108548,92,1179.86,Brick,0,6,YES,6/11/2019,6/30/2019,Agency,"1,470.00",3,0,0
46146,3-room,Sofia, city_Sofia,Slatyna,117632,112,1050.28,Brick,0,6,YES,6/11/2019,6/30/2019,Agency,934.77,3,0,0
46147,3-room,Sofia, city_Sofia,Reduta,86594,87,995.33,Brick,0,4,YES,6/28/2019,6/30/2019,Agency,"1,023.89",3,0,0
46148,3-room,Sofia, city_Sofia,Slatyna,107425,85,1263.82,Brick,0,7,YES,6/11/2019,6/30/2019,Agency,"1,000.00",3,0,0
46149,3-room,Sofia, city_Sofia,Slatyna,87636,73,1200.49,Brick,0,7,YES,6/11/2019,6/30/2019,Agency,916.18,3,0,0
46150,3-room,Sofia, city_Sofia,Slatyna,108548,92,1179.86,Brick,0,6,YES,6/11/2019,6/30/2019,Agency,998.87,3,0,0
46151,3-room,Sofia, city_Sofia,Slatyna,98586,112,880.23,Brick,0,3,YES,6/11/2019,6/30/2019,Agency,998.87,3,0,0
46152,3-room,Sofia, city_Sofia,Reduta,109789,112,980.25,Brick,0,5,YES,6/11/2019,6/30/2019,Agency,874.6,3,0,0
46153,3-room,Sofia, city_Sofia,Vytosha,156000,212,735.84,Brick,0,3,NO,6/11/2019,6/30/2019,Agency,"1,470.00",3,0,0
46154,3-room,Sofia, city_Sofia,Mladost_1,175000,250,700,Brick,0,5,NO,6/27/2019,6/30/2019,Agency,"1,155.17",3,0,0
46155,3-room,Sofia, city_Sofia,Slatyna,102292,87,1175.77,Brick,0,6,YES,6/11/2019,6/30/2019,Agency,"1,172.87",3,0,0
46156,3-room,Sofia, city_Sofia,Slatyna,104188,112,930.25,Brick,0,4,YES,6/11/2019,6/30/2019,Agency,"1,105.68",3,0,0
46157,3-room,Sofia, city_Sofia,Slatyna,90954,87,1045.44,Brick,0,5,YES,6/11/2019,6/30/2019,Agency,"1,130.17",3,0,0
46158,3-room,Sofia, city_Sofia,Mladost_1,175000,250,700,Brick,0,5,NO,6/27/2019,6/30/2019,Agency,916.18,3,0,0
46159,3-room,Sofia, city_Sofia,Lozenets,185000,140,1321.42,Brick,0,5,YES,6/29/2019,6/30/2019,Agency,"1,243.60",3,0,0
46160,3-room,Sofia, city_Sofia,Mladost_4,165000,103,1601.94,Brick,0,3,YES,6/28/2019,6/30/2019,Agency,"1,470.00",3,0,0
46161,3-room,Sofia, city_Sofia,Drahalevtsy,149072,116,1285.1,Brick,0,2,NO,6/28/2019,6/30/2019,Agency,"1,163.79",3,0,0
46162,3-room,Sofia, city_Sofia,Boyana,163000,100,1630,Brick,0,1,NO,6/28/2019,6/30/2019,Agency,"1,582.21",3,0,0
46163,3-room,Sofia, city_Sofia,Tsentr,189000,100,1890,Brick,0,3,YES,6/28/2019,6/30/2019,Agency,998.87,3,0,0
46164,3-room,Sofia, city_Sofia,Tsentr,200000,108,1851.85,Brick,0,1,YES,6/28/2019,6/30/2019,Agency,"1,073.17",3,0,0
46165,3-room,Sofia, city_Sofia,Drahalevtsy,148031,117,1265.22,Brick,0,2,NO,6/28/2019,6/30/2019,Agency,"1,073.17",3,0,0
46166,3-room,Sofia, city_Sofia,Manastyrsky_lyvady,140000,84,1666.66,Brick,0,3,NO,6/28/2019,6/30/2019,Agency,"1,105.68",3,0,0
46167,3-room,Sofia, city_Sofia,Oboryshche,141900,70,2027.14,Brick,0,6,YES,6/28/2019,6/30/2019,Agency,"1,094.98",3,0,0
